section,centrality,in_degree
Domain Analysis,0.0,0
Domain Analysis: Integrating Active Inference with Traditional Knowledge,0.011235955056179775,1
Introduction,0.022216547497446375,1
Domain Expert Profile,0.0329417773237998,1
Typical Educational Background,0.04341164453524004,1
Core Knowledge Areas and Expertise,0.05362614913176711,1
Common Methodologies and Frameworks Used,0.063585291113381,1
Technical Vocabulary and Concepts,0.07328907048008172,1
Professional Goals and Challenges,0.08273748723186926,1
Industry Context and Trends,0.09193054136874362,1
Learning Preferences and Approaches,0.1008682328907048,1
Key Domain Concepts,0.10955056179775281,1
Fundamental Principles and Theories,0.11797752808988764,1
Important Methodologies and Techniques,0.1261491317671093,1
Standard Tools and Technologies,0.13406537282941777,1
Common Applications and Use Cases,0.14172625127681307,1
Industry Best Practices,0.1491317671092952,1
Current Challenges and Opportunities,0.15628192032686417,1
Emerging Trends and Developments,0.16317671092951994,1
Conceptual Bridges to Active Inference,0.16981613891726252,1
Parallel Concepts Between Domain and Active Inference,0.17620020429009195,1
Natural Analogies and Metaphors,0.18232890704800817,1
Shared Mathematical or Theoretical Foundations,0.18820224719101125,1
Potential Applications of Active Inference,0.19382022471910113,1
Enhancing Traditional Practices,0.19918283963227784,1
Preserving Cultural Heritage,0.3781920326864147,2
Sustainability Insights,0.08899387129724208,1
Integration Opportunities,0.08580183861082738,1
Data-Driven Documentation,0.2251021450459653,2
Community Engagement Platforms,0.1829673135852911,2
Sustainable Development Projects,0.1644535240040858,1
Value Proposition for the Domain,0.1612614913176711,1
Enhanced Preservation,0.15806945863125638,1
Improved Adaptation,0.1548774259448417,1
Global Recognition,0.15168539325842698,1
Learning Considerations,0.14849336057201226,1
Existing Knowledge That Can Be Leveraged,0.14530132788559755,1
Potential Conceptual Barriers,0.14210929519918283,1
Required Prerequisites,0.13891726251276815,1
Optimal Learning Sequence,0.13572522982635343,1
Practical Application Opportunities,0.13253319713993872,1
Assessment Approaches,0.129341164453524,1
Support Needs,0.1261491317671093,1
Theoretical Foundations,0.12295709908069459,1
Free Energy Principle,0.11976506639427988,1
Key Concepts,0.35150663942798777,2
Examples,0.3665730337078652,2
Practical Implementation,0.13751276813074567,1
Active Inference in Traditional Knowledge,0.13432073544433096,1
Data-Driven Documentation,0.2251021450459653,2
Example code for variational free energy minimization,0.040347293156281924,1
Example usage:,0.049284984678243104,2
Community Engagement Platforms,0.1829673135852911,2
Example code for community engagement platform,0.003958120531154239,1
Example usage:,0.049284984678243104,2
Conclusion,0.03332482124616956,1
Further Reading and Exploration Paths,0.31613891726251275,2
References,0.12640449438202248,1
Curriculum Content,0.12321246169560776,1
Curriculum Content: Integrating Active Inference with Traditional Knowledge Systems,0.12002042900919306,1
Domain-Specific Introduction,0.11682839632277835,1
Welcome Message,0.11363636363636365,1
Relevance of Active Inference to the Domain,0.11044433094994893,1
Value Proposition and Potential Applications,0.10725229826353422,1
Connection to Existing Domain Knowledge,0.10406026557711952,1
Conceptual Foundations,0.1008682328907048,1
Core Active Inference Concepts Using Domain Analogies,0.09767620020429009,1
Mathematical Principles with Domain-Relevant Examples,0.09448416751787539,1
Practical Applications,0.09129213483146068,1
Domain-Specific Use Cases,0.08810010214504597,1
Implementation Examples,0.26825842696629215,2
Technical Framework,0.26506639427987744,1
Mathematical Formalization Using Domain Notation,0.2618743615934627,1
Computational Aspects with Domain Tools,0.258682328907048,1
Advanced Topics,0.2554902962206333,1
Cutting-Edge Research Relevant to Domain,0.2522982635342186,1
Future Opportunities,0.2491062308478039,1
Assessment Methods,0.24591419816138918,1
Case Studies and Projects,0.24272216547497447,1
Community Feedback,0.23953013278855975,1
Reflective Journaling,0.23633810010214507,1
Core FEP/Active Inference Content,0.23314606741573035,1
Free Energy Principle & Active Inference,0.22995403472931564,1
Definition of Free Energy Principle,0.22676200204290092,1
Key Concepts,0.35150663942798777,2
Generative Model,0.010725229826353423,1
Definition,0.032175689479060264,4
Examples,0.3665730337078652,2
Variational Free Energy,4.256043581886278e-05,1
Definition,0.032175689479060264,4
Examples,0.3665730337078652,2
Predictive Coding,4.256043581886278e-05,1
Definition,0.032175689479060264,4
Examples,0.3665730337078652,2
Partially Observable Markov Decision Processes (POMDPs),4.256043581886278e-05,1
Definition,0.032175689479060264,4
Examples,0.3665730337078652,2
Practical Applications and Implementations,0.18028600612870277,1
Documenting Oral Traditions,0.17709397344228806,1
Enhancing Sustainable Practices,0.17390194075587334,1
Preserving Cultural Heritage,0.3781920326864147,2
Further Reading and Exploration Paths,0.31613891726251275,2
Key Concepts Summary,0.17517875383043924,1
Implementation Examples,0.26825842696629215,2
