section,centrality,in_degree
Research Content,0.0,0
Free Energy Principle & Active Inference,0.028571428571428574,1
Definition and Overview,0.055462184873949584,1
Key Concepts,0.08067226890756303,1
Mathematical Formalization,0.10420168067226891,1
Key Equations,0.12605042016806722,1
Implications for Biological Systems,0.146218487394958,1
Perception,0.16470588235294117,1
Learning,0.18151260504201683,1
Implications for Artificial Intelligence and Machine Learning,0.1966386554621849,1
Predictive Coding in AI,0.21008403361344538,1
Practical Applications,0.22184873949579834,1
Cognitive Development,0.2319327731092437,1
Social Interactions,0.24033613445378152,1
Limitations and Future Directions,0.24705882352941178,1
Current Limitations,0.25210084033613445,1
Future Directions,0.2554621848739496,1
Conclusion,0.2571428571428572,1
Further Reading,0.2571428571428572,1
Learning Pathways,0.2554621848739496,1
Engagement Opportunities,0.2815126050420168,2
Relevant Applications in Their Field,0.2647058823529412,1
Success Metrics,0.3184873949579832,2
Key Performance Indicators,0.3016806722689076,1
Learning Outcome Measurements,0.284873949579832,1
Progress Tracking Methods,0.2680672268907563,1
Evaluation Criteria,0.25126050420168067,1
Portfolio Development Opportunities,0.23445378151260507,1
Professional Development Goals,0.21764705882352942,1
Recent Developments,0.15882352941176472,1
Latest Publications Relating to FEP/Active Inference,0.14201680672268907,1
Current Debates and Discussions,0.12521008403361344,1
Learning Environment Needs,0.10840336134453782,1
Preferred Learning Formats (Online/Offline),0.09159663865546219,1
Technical Infrastructure Requirements,0.07478991596638655,1
Support System Needs,0.05798319327731093,1
Success Metrics,0.3184873949579832,2
Key Performance Indicators,0.3016806722689076,1
Learning Outcome Measurements,0.284873949579832,1
Progress Tracking Methods,0.2680672268907563,1
Evaluation Criteria,0.25126050420168067,1
Portfolio Development Opportunities,0.23445378151260507,1
Professional Development Goals,0.21764705882352942,1
Engagement Opportunities,0.2815126050420168,2
Relevant Applications in Their Field,0.2647058823529412,1
Success Metrics,0.3184873949579832,2
Key Performance Indicators,0.3016806722689076,1
Learning Outcome Measurements,0.284873949579832,1
Progress Tracking Methods,0.2680672268907563,1
Evaluation Criteria,0.25126050420168067,1
Portfolio Development Opportunities,0.23445378151260507,1
Professional Development Goals,0.21764705882352942,1
Engagement Opportunities,0.2815126050420168,2
Relevant Applications in Their Field,0.2647058823529412,1
Success Metrics,0.3184873949579832,2
Key Performance Indicators,0.3016806722689076,1
