word,centrality,community
domain,0.1128929311426623,Community 1
analysis,0.01048109474573109,Community 1
mitochondria,0.1781085219968133,Community 1
cellular,0.11336321217590878,Community 1
respiration,0.08198525078607094,Community 1
expert,0.029088012245016115,Community 1
knowledge,0.004283114610908438,Community 6
expertise,0.044841925771452594,Community 6
mitochondrial,0.47875781101946485,Community 2
1,0.1416762406809416,Community 4
structure,0.06567126378219941,Community 2
function,0.2286557746371474,Community 2
understand,0.17350744338424762,Community 3
know,0.019236523050911166,Community 1
produce,0.027171235005990543,Community 1
atp,0.05559024367445682,Community 1
oxidative,0.05896245572764813,Community 1
phosphorylation,0.024559123987307533,Community 2
regulate,0.027059832495986955,Community 1
key,0.07662376197823884,Community 7
concepts,0.08688964349157201,Community 1
membrane,0.04946501416070258,Community 2
potential,0.054083963150905946,Community 2
electron,0.04929067748288765,Community 2
transport,0.022003131114344907,Community 2
chain,0.10378858622100597,Community 2
biogenesis,0.06352067968901869,Community 2
2,0.09355531484145674,Community 5
glycolysis,0.010547615274968562,Community 7
citric,0.02395830098805684,Community 7
acid,0.004945809308283132,Community 7
cycle,0.01675559463918594,Community 7
krebs,0.002014657824754764,Community 7
essential,0.07176749314265028,Community 2
3,0.07841723015126582,Community 2
dna,0.051855802044296774,Community 4
mtdna,0.03163974916325351,Community 4
inheritance,0.002937175621444993,Community 4
disease,0.15900254977454684,Community 5
dynamics,0.044444323544352904,Community 2
fusion,0.049616217640033655,Community 2
fission,0.05571265633072152,Community 2
important[1,0.007113158926558631,Community 7
mitofusins,8.877547064757368e-09,Community 13
mfn1,9.560480193822893e-08,Community 13
mfn2,1.0208004598267938e-06,Community 13
drp1,1.089908218398696e-05,Community 13
dynamin,0.00011637371721182983,Community 13
relate,0.0012425939512449725,Community 13
protein,0.013268167816717722,Community 13
mitophagy,0.0008989437152406126,Community 6
damaged,1.9377700963795295e-19,Community 19
mitochondrion,1.9377700963795295e-19,Community 19
role,0.006043357592304944,Community 5
maintain,0.06509993374930623,Community 5
health,0.03132797612972956,Community 5
critical[1,0.007113158926558631,Community 7
pathway,0.005400046930382046,Community 6
pink1,0.0005526513508339103,Community 6
parkin,0.0005526513508339103,Community 6
stress,0.02220328643130101,Community 3
ros,0.006691931489407071,Community 3
reactive,0.016254638527602075,Community 3
oxygen,0.001580358820678588,Community 3
specie,0.0007680381623114132,Community 3
production,0.048485736721454245,Community 1
contribute,0.10214662462886065,Community 1
damage,0.010523971751899956,Community 1
metabolic,0.0561617615018128,Community 6
regulation,0.0342954040221425,Community 5
metabolism,0.055446111237440705,Community 2
synthesis,0.008957379147885285,Community 1
hormone,0.0011683514618378878,Community 3
steroid,0.00010849336650267656,Community 3
detoxification,0.003517027547705202,Community 3
process,0.03671232068009121,Community 3
iron,0.003408534181202525,Community 3
frameworks,0.013152806022418655,Community 4
experimental,0.004847816404872914,Community 4
technique,0.006494974820843322,Community 4
techniques,0.026371268446366572,Community 7
like,0.024975272294980852,Community 4
western,0.002494527103916603,Community 7
blotting,0.0018963674220903808,Community 7
pcr,0.00017604102765173777,Community 7
microscopy,0.017757428498294956,Community 7
study,0.09416907652575396,Community 7
function[1,0.06274772787112723,Community 7
fluorescence,0.0016627885584042826,Community 7
tem,0.00015435845340984995,Community 7
bioinformatics,0.012071290299499405,Community 5
tools,0.0364783503683814,Community 4
blast,0.00756238749560673,Community 4
genbank,0.014331370867461191,Community 4
analyze,0.004969581618781128,Community 4
sequence,0.07983689432941335,Community 4
basic,0.0007086968431441427,Community 4
local,7.191130914055502e-05,Community 4
alignment,6.597467948372829e-05,Community 4
search,0.000638837833727919,Community 4
tool,0.006816032630277568,Community 4
cell,0.13820547605726166,Community 2
culture,0.013769935614456181,Community 4
dynamic,0.0922765709436737,Community 1
dmem,0.0003397488479304951,Community 4
fbs,3.1538582558231576e-05,Community 4
crispr,0.06569415381960876,Community 4
cas9,0.04736896881443258,Community 4
gene,0.005122474184329821,Community 4
edit,0.007810150758250061,Community 4
equation,0.002184816292706784,Community 3
\delta,0.010676891714385997,Community 3
\psi_m,0.04619119764725916,Community 3
=,0.008137720104198795,Community 3
-\frac{rt}{zf,0.000762255662308197,Community 3
\ln,7.221328170538703e-05,Community 3
\left,1.5463279684181147e-05,Community 3
\frac{[a^-]_{matrix}}{[a^-]_{intermembrane,9.429904942694699e-05,Community 3
\right,0.001000081720282242,Community 3
r,0.00508446314502147,Community 3
gas,0.0006868814915736408,Community 3
constant,0.0023140887587878617,Community 3
t,0.0002167821322682392,Community 3
temperature,2.035723475755244e-05,Community 3
kelvin,2.3983258231538743e-06,Community 3
z,5.457310528216225e-06,Community 3
charge,5.635750328105142e-05,Community 3
ion,0.0006014316124777822,Community 3
f,0.006420881982041168,Community 3
faraday,0.0020035578014107294,Community 3
a^-]_{matrix,0.00021677781760349256,Community 11
a^-]_{intermembrane,2.0310849307219114e-05,Community 11
concentration,1.903591059019569e-06,Community 11
anion,1.7850231386232651e-07,Community 11
matrix,1.6753519345591125e-08,Community 11
intermembrane,1.574910661396135e-09,Community 11
space,1.4845708654109087e-10,Community 11
respectively[4,1.3937345848883827e-11,Community 11
generate,0.029536178141494503,Community 1
proton,0.012065795532971225,Community 1
gradient,0.05371765664992952,Community 1
g_{atp,0.012650994218197079,Community 3
-\delta,0.0020376821922895054,Community 3
g_{h+,0.0011574820958782095,Community 3
-nf\delta,0.0022908284430520334,Community 3
e_{h+,0.004700478535061559,Community 3
gibbs,0.021459495598799287,Community 3
free,0.08706160664162227,Community 3
energy,0.12074507249660196,Community 1
change,0.029500410166987907,Community 1
n,0.007376883807675791,Community 1
number,0.002838125661798364,Community 1
transfer,0.0021660890885354398,Community 1
motive,0.0024884605174982904,Community 1
force[4,0.010036227930742502,Community 1
new,0.0253297989688237,Community 1
factor,0.0023184860762648653,Community 4
pathways,0.008092304998973595,Community 7
challenges,0.013152806022418655,Community 4
understanding,0.03978048401073142,Community 5
mechanisms,0.01794456240823842,Community 5
dysfunction,0.1016685846688623,Community 2
example,0.22583012266723965,Community 2
e.g.,0.08105972461413785,Community 5
melas,0.027366507115706706,Community 5
syndrome,0.027366507115706706,Community 5
neurodegenerative,0.027366507115706706,Community 5
