word,centrality,community
domain,0.09993147170643094,Community 1
analysis,0.18190446709145003,Community 1
active,0.37235555643341184,Community 1
integrate,0.14792073425094407,Community 1
inference,0.31684410288645953,Community 1
astronomy,0.2150089831721974,Community 8
introduction,0.030747109502354958,Community 7
celestial,2.126152931668532e-30,Community 16
object,2.126152931668532e-30,Community 16
theoretical,0.028419998071494867,Community 2
model,0.26769153521063116,Community 2
rely,0.001604270778571843,Community 3
advanced,0.015111398322496914,Community 3
mathematical,0.005748024523733665,Community 3
computational,0.050034148425307005,Community 1
tool,0.12117746869594945,Community 1
integration,0.07316658150458309,Community 1
offer,0.028366398394613423,Community 4
understanding,0.015202887140594833,Community 3
complex,0.08332367263209435,Community 3
analyze,0.05840624229389847,Community 3
astronomical,0.15668487569867,Community 1
datum,0.09536241446930871,Community 3
section,0.00015732697807543074,Community 1
delve,0.0014819857325876727,Community 1
core,0.013802541182072312,Community 1
concept,0.07692885986005177,Community 1
relevance,0.09599233681018907,Community 1
application,0.0769197097719819,Community 4
concepts,0.051604120776794056,Community 1
definition,0.09545470590071231,Community 6
free,0.0746165481203955,Community 7
energy,0.06984466086210368,Community 7
principle,0.09597094576660287,Community 7
fep,0.04971833596813452,Community 7
unifying,0.010314856380121085,Community 9
theory,0.0011916090298551662,Community 9
propose,0.0009097723923367866,Community 9
adaptive,0.007377997332647093,Community 9
system,0.031116850044742177,Community 1
minimize,0.017871411125004386,Community 7
variational,0.028133868473491364,Community 7
maintain,0.007512905131654764,Community 7
structural,0.0009242375629209805,Community 7
functional,0.0011931593077340876,Community 7
integrity[1,0.01031502060014235,Community 7
suggest,0.0037628078326253727,Community 2
organism,0.03544196927758713,Community 2
act,0.0041770890263775635,Community 5
confirm,0.003901844811063597,Community 5
prediction,0.03257250279068158,Community 5
surprise[1,0.0018973076348737766,Community 7
key,0.007453634055850555,Community 3
quantities,0.0007912830640823842,Community 3
sensory,0.010355239184669228,Community 5
input,0.014606795780550378,Community 5
predict,0.04414344416369707,Community 5
kl,0.003976770660586825,Community 10
divergence,0.014252618982103452,Community 10
measure,0.00845514826325317,Community 7
difference,0.009799058289009885,Community 2
formalization,0.01121907847506257,Community 3
mathematically,0.007526606838973828,Community 11
express,0.0010532830960326726,Community 11
sum,0.002394860095733463,Community 11
accuracy,0.021504270474014847,Community 11
expect,0.002309895624640043,Community 10
log,0.00025293434157934116,Community 10
likelihood,7.250654784780298e-05,Community 10
complexity,0.0004299489083185727,Community 10
posterior,0.12480033817017801,Community 2
prior,0.05712753494804224,Community 2
beliefs)[1,0.006065975823992507,Community 2
perceptual,0.003977939420160829,Community 9
learning,0.037469954482198344,Community 9
refine,0.04487675795360247,Community 3
generative,0.13338458519330357,Community 8
visual,0.028743988602775515,Community 2
cortex,0.003051676375476596,Community 2
error,0.003458364234776043,Community 5
motor,1.4798284466050218e-07,Community 5
control,1.5892823629647406e-08,Community 5
cerebellum,1.6876542172329177e-09,Community 5
generate,0.005098577629417245,Community 5
consequence,0.0011121235249712748,Community 5
movement,0.00011944087960157721,Community 5
discrepancy,1.282807631948102e-05,Community 5
drive,1.3777818875614005e-06,Community 5
involve,0.06378936092012491,Community 1
systems,0.04400052652376786,Community 1
develop,0.12865029983465112,Community 1
phenomenon,0.028355595889916197,Community 3
decision,0.13108370313656545,Community 1
making,0.01845302829331993,Community 9
observational,0.03898407286595676,Community 3
informed,0.02404105403777754,Community 3
gravitational,0.08738846946692423,Community 3
wave,0.02939239980926396,Community 3
evolution,2.126152931668532e-30,Community 17
galaxy,2.126152931668532e-30,Community 17
update,0.09309378191729548,Community 2
internal,0.0484000828595271,Community 2
base,0.08988060579435488,Community 2
new,0.09238000809141744,Community 2
framework,0.02781319099833229,Community 3
bayesian,3.3204100088812065e-05,Community 13
statistics,3.524862261390564e-06,Community 13
statistic,0.00030572831684037534,Community 13
general,2.126152931668532e-30,Community 18
relativity,2.126152931668532e-30,Community 18
curvature,2.126152931668532e-30,Community 19
spacetime,2.126152931668532e-30,Community 19
world,0.04042089323277493,Community 2
apply,0.12347083400375755,Community 1
automated,0.06548753581301613,Community 4
data,0.15600158765850608,Community 2
algorithm,0.08684192200786514,Community 1
automatically,0.01541983687975858,Community 1
large,0.00675007721202356,Community 2
dataset,0.005175834605787929,Community 2
telescope,0.001580542827491446,Community 2
predictive,0.1133934527901067,Community 1
modeling,0.09598047409844565,Community 1
event,0.12607236169713032,Community 1
technique,0.1129098280908283,Community 1
support,0.03870801884241823,Community 1
create,0.08283366166098077,Community 1
astronomer,0.03727927148036508,Community 1
aid,0.018752995580805114,Community 1
interpretation,0.024919449604396876,Community 1
enhance,0.045559332214440286,Community 11
validation,0.028743988602775515,Community 2
collaborative,0.06759056037988134,Community 4
research,0.10449549348430298,Community 4
tools,0.128085805299063,Community 1
exist,0.10675678852688687,Community 1
software,0.03327925958778535,Community 1
value,0.0030457336537345883,Community 4
proposition,0.00032333620711862913,Community 4
automate,0.062396620860113154,Community 1
task,0.10904058193139618,Community 1
reduce,0.020678783822089097,Community 11
manual,0.0032205712351465305,Community 11
effort,0.009657059431061675,Community 11
enhanced,0.0022830419837663505,Community 11
improve,0.030703040055261224,Community 11
provide,0.051023607217473725,Community 3
insight,0.027081600562326925,Community 3
knowledge,0.02650916929487633,Community 1
possess,0.004035708672693778,Community 1
strong,0.0007354817282892985,Community 1
foundational,0.0028923082040332136,Community 1
statistical,0.01198671837574885,Community 1
essential,0.022825755305605964,Community 8
programming,0.0005195214068786242,Community 3
language,0.004893639460192005,Community 3
like,0.045576035825844366,Community 3
python,0.018298341796245492,Community 6
matlab,0.001964799714238588,Community 6
learn,0.050719810164197965,Community 9
probabilistic,0.015574117496875624,Community 9
frameworks,0.015703422845884715,Community 1
practice,0.0159301475425854,Community 11
require,0.0005781421868693407,Community 9
prerequisites,0.005445885585328218,Community 9
optimal,0.003977939420160829,Community 9
sequence,0.003977939420160829,Community 9
course,3.524862261390564e-06,Community 13
machine,0.019552056917036455,Community 9
hand,2.126152931668532e-30,Community 20
experience,2.126152931668532e-30,Community 20
real,0.004291413859660985,Community 2
case,0.004228569196378437,Community 8
study,0.03938239411273939,Community 8
3,0.03698630464540494,Community 8
work,0.04103427369502159,Community 12
project,0.06527598668459184,Community 1
practical,0.04914517601256343,Community 4
opportunity,0.026343953880221566,Community 4
include,0.06393619224474496,Community 4
build,0.033181624026860104,Community 1
problem,0.022825755305605964,Community 8
peer,2.126152931668532e-30,Community 21
review,2.126152931668532e-30,Community 21
need,0.004109352367831956,Community 1
workshop,0.0004557824817786631,Community 14
conference,0.004293328039338903,Community 14
matter,0.0074147887270067155,Community 7
ligo,0.015645307707167797,Community 3
cosmic,0.014998236412669315,Community 3
multi,0.025536769876624496,Community 8
messenger,0.025536769876624496,Community 8
space,0.009710712571762797,Community 2
idl,0.0002085945023542856,Community 6
use,0.0011522133754361338,Community 15
cases,0.0001223186994784413,Community 15
numerous,0.008165901215127796,Community 4
understand,0.036766595124844044,Community 7
