word,centrality,community
domain,0.017228063342634457,Community 6
analysis,0.040444007124046,Community 2
integrate,0.12421233765863746,Community 1
active,0.3432024720669618,Community 1
inference,0.38152239067750665,Community 1
predictive,0.24577743170022706,Community 2
modeling,0.06881015516345379,Community 2
introduction,0.047283503764951156,Community 1
expertise,0.04369224438099529,Community 2
pme,0.02612669815346664,Community 7
significantly,0.009338961159677727,Community 4
enhance,0.08586377243049165,Community 4
free,0.14135726095446774,Community 1
energy,0.15557650284825753,Community 1
principle,0.1692330192926882,Community 1
fep,0.12549157810570993,Community 1
provide,0.12476863411555958,Community 1
framework,0.06336350448470934,Community 4
understand,0.010590991245451717,Community 4
perception,0.03401445129608954,Community 4
action,0.027748885059140613,Community 7
knowledge,0.01632847035219028,Community 6
multiple,0.021390814638554568,Community 6
informed,0.015060526680804856,Community 6
prediction,0.12123690570797052,Community 5
decision,0.08686390301342185,Community 4
parallel,0.04199133411790841,Community 1
concept,0.004566970677262824,Community 1
natural,4.98531711097506e-25,Community 15
analogy,4.98531711097506e-25,Community 15
share,0.004527629100598178,Community 6
mathematical,0.024808908086346428,Community 6
foundation,0.0004924165005596735,Community 6
expert,0.0018737865171679388,Community 6
machine,0.007471326209290127,Community 4
learning,0.0665555198585637,Community 4
professional,0.010127102604785117,Community 7
include,0.06100768173925239,Community 2
data,0.021630931947658836,Community 9
statistical,0.04644303816612075,Community 1
method,0.005051182806426354,Community 1
datum,0.12817815915328473,Community 2
visualization,0.01650445158943133,Community 9
specific,0.0018737865171679388,Community 6
finance,0.0043721425149165095,Community 6
healthcare,0.022489308266560853,Community 1
marketing,0.0004812225949297654,Community 6
cybersecurity,5.233952366182782e-05,Community 6
cross,2.7670170283899694e-05,Community 11
disciplinary,6.3808416873409885e-06,Community 11
synthesis,3.7029409301994633e-06,Community 11
understanding,0.08696929536676368,Community 1
predict,0.11016834839420807,Community 2
future,0.017999130840686238,Community 2
methodology,0.0066354175519259765,Community 2
technique,0.0707780109016787,Community 4
like,0.010130361459348263,Community 4
regression,0.020482429803689764,Community 2
tree,0.010549786431018822,Community 4
clustering,0.001760084192737961,Community 4
neural,0.0010546810628012458,Community 4
network,0.002197484017772398,Community 7
analytics,0.026731339237228247,Community 2
functional,0.00021103064424154278,Community 11
collaboration,2.730264133247879e-05,Community 11
team,2.969106335729898e-06,Community 11
algorithms,0.015128146206056757,Community 4
networks,0.00135205591943421,Community 7
tools,0.001931796069931768,Community 9
e.g.,0.0010461014825096761,Community 9
tableau,0.00021874713831233756,Community 9
power,0.00011613084353166375,Community 9
bi,0.0008490143760532414,Community 9
libraries,0.007352482230058076,Community 9
tensorflow,0.00011513915964970575,Community 9
pytorch,1.252286486903195e-05,Community 9
making,0.01825536042078903,Community 4
accurate,0.019089712965070733,Community 5
strategic,0.011524380034340602,Community 5
drive,0.009561092553488183,Community 4
innovation,0.0010399488100710818,Community 4
insight,0.017924406174250507,Community 6
cognitive,0.001972821307258742,Community 6
biases,0.00021456580545196042,Community 6
quality,0.0023808585279719682,Community 9
consistency,0.00025895583195850513,Community 9
process,0.047598253605242315,Community 1
make,0.056119397348659415,Community 1
population,0.06022083311355323,Community 1
base,0.17216674103240162,Community 2
sample,0.01872619712541134,Community 2
mean,0.0011018095117338754,Community 4
technologies,0.00021012059902475813,Community 9
library,0.0011018095117338754,Community 4
application,0.006843156259982821,Community 10
market,0.05335155825122881,Community 2
trend,0.0406690255374251,Community 2
shift,0.04081673822147326,Community 2
optimization,0.02797410303469608,Community 1
patient,0.11049828910409795,Community 1
medical,0.07656260591393275,Community 1
research,0.12206283552699698,Community 1
treatment,0.05496963004240038,Community 1
protocol,0.005978483061186344,Community 1
logistics,0.0013618242889162201,Community 2
management,0.001491426706165776,Community 2
anticipate,0.003219638762368265,Community 2
supply,0.0050233131313010965,Community 2
chain,0.010255963054442738,Community 2
disruption,0.03121822121098563,Community 2
bayesian,0.05322624911216791,Community 1
update,0.21691352983328435,Community 2
probability,0.0532601690138261,Community 2
new,0.08667992975068195,Community 2
deal,0.0018737865171679388,Community 6
involve,0.08608438526615918,Community 1
source,0.016699356555634783,Community 6
information,0.004283144792763709,Community 6
integration,0.002705070674648628,Community 9
theory,0.013915098115328223,Community 12
combine,0.027083717078475,Community 9
model,0.35004098142836215,Community 2
comprehensive,0.06452309648074532,Community 1
apply,0.05081363478110943,Community 1
refine,0.05193599452347076,Community 5
generative,0.09684811550997456,Community 7
organism,0.05828970428966709,Community 5
act,0.0235793227764632,Community 5
confirm,0.028358291860074058,Community 5
minimize,0.057623475165809936,Community 5
practical,0.001909956907095612,Community 10
simulation,4.98531711097506e-25,Community 16
exercises,4.98531711097506e-25,Community 16
real,0.08253812070900071,Community 2
world,0.06446030235659482,Community 2
scenario,0.007011352053865338,Community 2
case,0.00013898272974682214,Community 10
study,0.0012625819254623927,Community 10
example,0.01621029669420009,Community 10
2,0.009769951276126947,Community 1
