word,centrality,community
domain,0.20357463873570422,Community 2
analysis,0.07129107283852708,Community 1
integrate,0.19357496188706,Community 1
active,0.3366623647701159,Community 1
inference,0.34792654050282995,Community 1
spatial,0.19103313007683137,Community 2
web,0.14442301850548547,Community 2
introduction,0.014838515171737414,Community 2
evolve,0.011218190662930757,Community 2
digital,0.03436639705571529,Community 4
physical,0.032236813421667516,Community 4
create,0.024440489106184564,Community 1
seamless,0.0018984230553155414,Community 1
drive,0.012514869021521598,Community 6
advancement,0.0009721054914162901,Community 6
internet,0.0007911902091693146,Community 1
things,0.010185741030963808,Community 1
iot,0.130339460763647,Community 1
artificial,0.0004508874518600583,Community 6
intelligence,0.004947285866159864,Community 6
ai,0.053405614030958996,Community 6
blockchain,0.11667178204335071,Community 2
technology,0.13452401607608447,Community 2
expert,0.03065124999770981,Community 2
typically,0.011313459418189889,Community 8
hold,0.0012264337414857188,Community 8
advanced,0.004475202060569141,Community 8
degree,0.00035063284459112113,Community 8
field,3.835542907725574e-05,Community 8
computer,0.0001430920167308456,Community 8
science,0.0018038242098696413,Community 8
information,0.02307945741167592,Community 8
engineering,0.010513131019134977,Community 12
related,0.0008215763918389471,Community 12
discipline,6.381678567950908e-05,Community 12
understanding,0.09089689044360112,Community 2
computing,0.039254988335139476,Community 2
ml,0.013211154810730208,Community 6
semantic,0.07543547824547155,Community 2
expertise,0.014838515171737414,Community 2
1,0.14088808693351465,Community 1
like,0.04304529686294429,Community 2
ar,0.09562905181815512,Community 1
vr,0.09406668421246946,Community 1
device,0.034752594710700226,Community 1
integration,0.12603356262042456,Community 1
3,0.17396660865259583,Community 2
datum,0.12512102724432494,Community 2
security,0.037664531341892384,Community 2
4,0.02440805774718575,Community 2
machine,0.009831984922053984,Community 6
learning,0.06129728616484496,Community 7
algorithm,0.00971895926401076,Community 2
experience,0.11440673255809267,Community 1
personalize,0.03198213377549726,Community 1
knowledge,0.031674234481107115,Community 2
edge,0.02229386508888648,Community 2
real,0.14076366095830511,Community 1
time,0.12371899056162843,Community 1
processing,0.0834389751508524,Community 1
design,1.0750655000237524e-17,Community 19
thinking,1.0750655000237524e-17,Community 19
principle,0.08461092026936355,Community 1
user,0.048682805724487264,Community 4
centric,0.0037815444104687757,Community 4
development,0.02379746672806015,Community 1
tool,0.003343569349289099,Community 2
hyperledger,1.0750655000237524e-17,Community 20
fabric,1.0750655000237524e-17,Community 20
build,0.00906272390046306,Community 2
base,0.03391881359709562,Community 5
application,0.18910747499595285,Community 1
unity,2.3832458594869514e-14,Community 13
unreal,2.3832458594869514e-14,Community 13
engine,2.3832458594869514e-14,Community 13
immersive,0.019664932657541902,Community 1
programming,0.011009901726308164,Community 1
environment,0.042652626447320166,Community 4
2,0.2789106978700888,Community 4
data,0.07089884974330803,Community 2
geospatial,0.005507257248941225,Community 2
platforms,0.005507257248941225,Community 2
google,3.2796969862773725e-16,Community 14
maps,4.638191958467632e-16,Community 14
openstreetmap,3.2796969862773725e-16,Community 14
formats,0.012022582105440329,Community 2
rdf,0.006776398248049125,Community 2
owl,0.0016661015099995022,Community 2
sparql,0.002649968632527027,Community 2
structure,0.02567314554680194,Community 2
query,0.011713126972793364,Community 2
secure,0.03023919249670785,Community 2
management,0.03302420004218824,Community 9
professional,1.0750655000237524e-17,Community 21
goals,1.0750655000237524e-17,Community 21
challenges,0.025447372890331558,Community 1
enhance,0.13258982281042128,Community 2
engagement,0.012937588503755287,Community 10
transparency,0.011734818383261458,Community 2
decentralized,0.006523572516339999,Community 2
diverse,0.010449314233455466,Community 2
seamlessly,0.010449314233455466,Community 2
complex,0.0033131865790551065,Community 4
address,5.202636454933061e-06,Community 6
ethical,6.697790385612832e-05,Community 6
implication,0.0008570631616676656,Community 6
new,0.010515888010069615,Community 6
include,0.053781616678219964,Community 1
adoption,0.00906272390046306,Community 2
ensure,0.01297936397068784,Community 2
sector,0.006449089594948604,Community 2
powered,0.0044978170836310295,Community 6
experiences,0.0044978170836310295,Community 6
recommendation,0.10673828570558119,Community 1
hand,0.032135481052320634,Community 5
projects,0.002496149245231834,Community 5
practical,0.1116392021595368,Community 4
project,0.041177889789252534,Community 5
multiple,0.08154827877795057,Community 1
workshops,1.0750655000237524e-17,Community 22
tutorials,1.0750655000237524e-17,Community 22
provide,0.008251550811980736,Community 4
immediate,0.0006448240533305455,Community 4
feedback,5.008538289999964e-05,Community 4
online,1.0750655000237524e-17,Community 23
courses,1.0750655000237524e-17,Community 23
course,0.0023993627371447068,Community 4
cover,0.0008651665461931199,Community 4
theoretical,0.008738879178397035,Community 4
aspect,0.05672684559792964,Community 2
conferences,1.248015144157171e-05,Community 11
attend,0.00016067672868098678,Community 11
conference,0.0020561224391399693,Community 11
key,0.018158758570296325,Community 2
concepts,0.051928444489200434,Community 2
use,0.029175667487302843,Community 2
tools,0.010943477353292654,Community 1
case,0.019506477618021684,Community 5
smart,0.04935003920074109,Community 9
cities,0.02193063500265259,Community 9
urban,0.022166912963160507,Community 9
best,0.0008551838265864952,Community 1
practices,0.011009901726308164,Community 1
scalability,0.013513214108655839,Community 2
opportunity,0.010943477353292654,Community 1
combine,0.06069003609679641,Community 1
increased,0.0263050547001862,Community 4
maturity,0.00906272390046306,Community 2
parallel,0.02702540449895491,Community 1
contextual,0.018003863478598583,Community 2
require,0.017481383988445568,Community 4
understand,0.011548848894890173,Community 4
context,0.009932873827776996,Community 4
interpret,0.027944054091364363,Community 4
sources,0.04227459152532539,Community 1
involve,0.09329181078852065,Community 1
source,0.04931348905821811,Community 1
similar,0.016631224747550872,Community 8
analogies,0.010943477353292654,Community 1
sensorimotor,0.009789795141428775,Community 1
sensory,0.01159084730920978,Community 7
input,0.0028674317757994366,Community 7
bayesian,0.01889473573235213,Community 4
